ID,COORDS_X,COORDS_Y,AGE,ROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,TRPRICE,YEAR,ASKPRICE,AGE2,HOUSESIZE2,LOTSIZE2,LN_DISTCBD,LN_DISTAMEN
241821,178629,316085,39,5,128,216,4,1,1432,2930,2308,0,215305,2005,172500,1521,16384,46656,7.9827576,7.2668276
163718,174368,319516,23,4,100,241,4,1,1746,2543,1994,0,222807,2004,178500,529,10000,58081,7.8410997,7.4650826
518426,177707,315602,38,7,100,135,4,0,562,2716,3178,0,210954,2003,169000,1444,10000,18225,7.9069157,6.331502
653357,179521,316560,52,6,114,126,2,1,2295,3434,1445,0,199725,2002,160000,2704,12996,15876,8.1414814,7.7384882
700533,178650,317925,19,6,170,278,5,1,1783,2257,1956,0,380809,2002,305000,361,28900,77284,7.7217917,7.4860525
297192,178853,318015,53,5,200,269,5,1,2005,2460,1734,0,444542,2005,356000,2809,40000,72361,7.8079166,7.6033993
839965,174234,317891,54,6,182,460,2,1,2401,2161,1338,0,333884,2001,267277,2916,33124,211600,7.6783261,7.7836404
3119493,178585,317767,85,6,140,872,4,0,1667,2202,2073,0,448502,2006,359000,7225,19600,760384,7.6971211,7.4187808
3005624,177420,319872,53,1,125,205,4,1,414,2154,3326,0,228010,2006,182500,2809,15625,42025,7.6750817,6.025866
1022404,178826,315816,39,5,144,185,4,1,1691,3255,2048,0,233669,2005,187000,1521,20736,34225,8.0879478,7.4330754
1301240,179128,315924,17,1,190,280,5,1,1953,3420,1786,0,481270,2005,385000,289,36100,78400,8.1373959,7.5771217
186719,178924,315832,39,5,115,160,4,1,1780,3318,1960,0,213791,2004,171000,1521,13225,25600,8.1071177,7.4843688
450504,178680,317470,60,9,165,330,4,1,1663,2342,2077,0,347569,2003,278000,3600,27225,108900,7.7587605,7.4163785
592196,177495,319804,89,6,163,160,2,0,499,2132,3241,0,184413,2002,147500,7921,26569,25600,7.6648159,6.212606
606674,178542,318251,28,4,85,241,4,0,1685,2166,2054,0,184413,2002,147500,784,7225,58081,7.6806374,7.4295206
746692,177642,322937,45,4,148,344,4,1,937,5113,2803,1,243392,2001,194672,2025,21904,118336,8.5395412,6.8426833
139918,178803,317990,19,5,192,234,4,1,1950,2410,1790,0,386370,2004,309000,361,36864,54756,7.7873821,7.5755849
442900,179378,318752,23,1,85,120,4,0,2439,3083,1300,0,212585,2003,170000,529,7225,14400,8.033658,7.7993436
390067,174012,315806,42,1,172,159,4,1,2759,3224,980,0,273882,2003,219000,1764,29584,25281,8.0783777,7.9226236
1009664,177148,317491,20,1,140,140,4,0,234,898,3505,0,398948,2005,319000,400,19600,19600,6.8001699,5.4553213
133153,177625,315509,38,5,108,156,4,0,457,2760,3282,0,216367,2004,173000,1444,11664,24336,7.922986,6.1246834
217673,177565,315380,52,7,125,236,4,1,365,2851,3375,0,281406,2004,225000,2704,15625,55696,7.9554253,5.8998976
605347,177506,316045,33,7,90,246,4,1,418,2231,3321,0,299588,2002,239500,1089,8100,60516,7.7102051,6.0354815
223080,178636,317925,20,7,130,185,4,1,1770,2243,1969,0,349021,2004,279000,400,16900,34225,7.7155695,7.478735
579760,179593,319053,23,7,132,240,5,1,2613,3375,1127,0,305125,2002,243907,529,17424,57600,8.1241503,7.8682542
148468,176030,316563,85,7,130,267,4,0,738,1462,3001,0,350309,2004,280000,7225,16900,71289,7.2875605,6.6039438
2830795,178648,316020,39,5,125,150,3,0,1464,2987,2276,0,206440,2005,165000,1521,15625,22500,8.0020247,7.2889276
3342869,176232,316735,84,9,172,241,5,0,577,1254,3163,0,419186,2007,335000,7056,29584,58081,7.1340938,6.3578424
536874,179151,316724,58,6,127,194,2,0,1946,3030,1794,0,169178,2002,135200,3364,16129,37636,8.0163183,7.5735312
480733,175084,318073,53,1,135,110,4,0,1549,1313,2190,0,231496,2003,185000,2809,18225,12100,7.1800699,7.345365
314680,178458,318245,29,1,95,129,4,0,1605,2082,2135,0,208973,2005,167000,841,9025,16641,7.6410842,7.3808789
1327658,177556,314856,30,5,75,131,4,0,282,3332,3457,0,211506,2005,169000,900,5625,17161,8.1113281,5.6419072
2932311,176173,316569,100,1,175,330,4,0,598,1427,3142,0,531930,2005,425000,10000,30625,108900,7.2633295,6.3935909
542286,174243,317888,52,6,170,4,4,1,2392,2152,1347,0,383067,2002,306000,2704,28900,16,7.6741529,7.7798853
3336635,176179,318129,53,5,105,55,4,0,459,262,3281,0,406857,2007,325000,2809,11025,3025,5.5683446,6.1290503
186675,178826,315816,39,5,155,155,4,1,1691,3255,2048,0,224095,2004,179000,1521,24025,24025,8.0879478,7.4330754
1936742,177482,314837,29,5,113,135,4,0,209,3325,3531,0,224171,2005,179000,841,12769,18225,8.1092253,5.3423343
146677,174368,319516,23,5,100,241,4,1,1746,2543,1994,0,227958,2004,182000,529,10000,58081,7.8410997,7.4650826
860426,179646,318919,22,5,172,249,4,1,2680,3386,1059,0,312042,2001,249125,484,29584,62001,8.1274042,7.8935719
3154372,175820,318048,53,1,110,113,4,0,813,578,2927,0,298166,2006,238000,2809,12100,12769,6.3595738,6.7007313
2909564,178166,317832,65,4,90,110,4,0,1301,1779,2439,0,199195,2006,159000,4225,8100,12100,7.4838066,7.1708884
3149308,178680,317470,53,1,105,168,4,0,1663,2342,2077,0,268099,2006,214000,2809,11025,28224,7.7587605,7.4163785
3055874,179357,317234,53,1,160,148,4,1,2281,3056,1459,0,362059,2006,289000,2809,25600,21904,8.0248623,7.7323694
2973065,174312,316411,49,10,160,366,4,1,2432,2606,1308,0,607608,2006,485000,2401,25600,133956,7.865572,7.7964692
2946230,178924,315832,39,5,115,156,4,1,1780,3318,1960,0,206712,2006,165000,1521,13225,24336,8.1071177,7.4843688
2998338,179204,319103,26,6,135,236,4,0,2221,3027,1519,0,388368,2006,310000,676,18225,55696,8.0153275,7.7057128
3125666,178512,318070,53,1,138,270,4,1,1678,2120,2062,0,407160,2006,325000,2809,19044,72900,7.6591716,7.4253578
3067634,175660,317553,53,1,125,77,1,0,1031,848,2709,0,219240,2006,175000,2809,15625,5929,6.7428808,6.9382844
2937813,177126,318273,99,1,150,176,4,0,300,789,3440,0,363312,2006,290000,9801,22500,30976,6.6707664,5.7037826
2874194,178458,318245,53,4,100,116,5,0,1605,2082,2135,0,209844,2006,167500,2809,10000,13456,7.6410842,7.3808789
3057558,174231,319102,60,4,87,705,2,0,2025,2437,1714,0,165370,2006,132000,3600,7569,497025,7.7985229,7.6133251
66971,177992,317683,43,6,137,204,4,1,1082,1626,2657,0,299437,2004,239000,1849,18769,41616,7.3938785,6.9865665
199567,179011,315388,42,4,100,163,4,0,1788,3683,1952,0,235042,2004,187500,1764,10000,26569,8.211483,7.488853
646344,178801,316543,25,6,117,94,4,1,1575,2803,2164,0,235676,2002,188000,625,13689,8836,7.9384456,7.3620105
831854,179649,317557,33,4,160,321,5,1,2626,3283,1113,0,418137,2001,333528,1089,25600,103041,8.0965128,7.8732171
642343,179465,318786,22,6,135,340,4,1,2519,3176,1221,0,386135,2002,308000,484,18225,115600,8.0633774,7.8316174
591489,175294,317374,68,3,140,143,4,0,1428,1255,2312,0,193068,2002,154000,4624,19600,20449,7.134891,7.26403
219783,178629,316085,39,4,128,195,3,1,1432,2930,2308,0,212504,2004,169500,1521,16384,38025,7.9827576,7.2668276
2853753,174495,317231,53,1,110,145,4,0,2238,2040,1502,0,249501,2005,199000,2809,12100,21025,7.6207051,7.7133379
443244,177512,317903,100,3,125,100,4,0,667,1121,3072,0,211933,2003,169000,10000,15625,10000,7.0219765,6.50279
324997,177740,315086,30,1,100,165,4,0,487,3191,3253,0,240837,2004,192000,900,10000,27225,8.0680895,6.1882639
236864,176147,316699,87,1,200,93,4,0,649,1303,3090,0,482963,2004,385000,7569,40000,8649,7.1724248,6.4754329
67680,173386,317291,23,4,95,128,4,0,3316,3085,424,0,244701,2004,195000,529,9025,16384,8.0343065,8.1065149
840145,178970,317039,53,10,210,165,3,0,1850,2743,1889,0,227791,2001,181512,2809,44100,27225,7.9168077,7.5229411
2926299,179070,318880,53,1,169,267,4,1,2114,2824,1625,0,420478,2005,335000,2809,28561,71289,7.9459095,7.6563373
267437,178605,315833,39,5,130,176,3,1,1477,3081,2262,0,213405,2005,170000,1521,16900,30976,8.0330095,7.2977681
210655,178826,315816,39,4,130,206,4,1,1691,3255,2048,0,222271,2005,177000,1521,16900,42436,8.0879478,7.4330754
362385,175371,317375,100,5,155,109,4,0,1353,1187,2386,0,237364,2003,189000,10000,24025,11881,7.0791845,7.2100797
469093,178931,314998,37,1,129,148,4,0,1662,3914,2078,0,204759,2003,163000,1369,16641,21904,8.272315,7.4157772
190613,173841,317030,48,7,120,234,4,1,2921,2723,819,0,257580,2004,205000,2304,14400,54756,7.9094896,7.9796815
582743,178819,317417,60,8,115,200,4,0,1785,2490,1954,0,267632,2002,213000,3600,13225,40000,7.8200378,7.4871736
1465724,176211,316444,64,6,180,430,2,1,545,1546,3194,0,293665,1996,233697,4096,32400,184900,7.3434262,6.300786
303788,175888,316670,64,1,110,203,4,0,896,1403,2844,0,408446,2005,325000,4096,12100,41209,7.2463679,6.7979403
508381,173969,316739,47,1,166,216,4,1,2806,2723,934,0,313008,2003,249000,2209,27556,46656,7.9094896,7.9395151
406615,174824,319380,42,7,125,181,5,1,1371,2104,2369,0,245190,2003,195000,1764,15625,32761,7.6515956,7.2232957
119977,177634,315398,51,7,133,192,4,0,436,2863,3304,0,212504,2004,169000,2601,17689,36864,7.9596252,6.0776424
130153,177842,314777,27,5,245,561,4,1,556,3514,3183,0,534479,2004,425000,729,60025,314721,8.1645107,6.3207684
232007,175972,316647,63,10,190,153,4,0,809,1397,2931,0,350953,2004,279000,3969,36100,23409,7.2420826,6.6957989
464304,177859,315047,29,7,105,169,4,0,597,3278,3143,0,212585,2003,169000,841,11025,28561,8.0949888,6.3919172
92557,178284,318373,32,5,150,210,4,1,1407,1931,2332,0,217011,2004,172500,1024,22500,44100,7.5657935,7.2492151
5367494,175645,316955,68,9,155,192,4,1,1202,1268,2538,0,295653,2015,235000,4624,24025,36864,7.145196,7.091742
3046165,178342,317966,53,1,185,236,4,0,1500,1949,2240,0,439106,2006,349000,2809,34225,55696,7.5750718,7.3132205
463343,173025,316971,40,4,200,295,5,1,3729,3516,10,0,358655,2003,285000,1600,40000,87025,8.1650791,8.2238951
122563,179593,319292,42,1,110,187,4,0,2589,3458,1151,0,275611,2004,219000,1764,12100,34969,8.1484461,7.8590269
3164716,178907,318049,19,5,170,302,4,1,2068,2514,1672,0,459379,2007,365000,361,28900,91204,7.8296304,7.6343374
354068,174840,316750,51,1,181,291,4,1,1943,1981,1797,0,326050,2003,259000,2601,32761,84681,7.5913572,7.5719886
562658,174026,317112,54,7,150,235,4,1,2722,2521,1018,0,289601,2002,230000,2916,22500,55225,7.8324108,7.909122
2853887,174561,317546,19,1,190,188,4,0,2115,1883,1625,0,439476,2005,349000,361,36100,35344,7.5406218,7.6568103
189182,176625,316510,30,5,90,87,4,1,142,1487,3597,0,283338,2004,225000,900,8100,7569,7.3045158,4.9558272
749745,178824,315593,43,4,149,187,4,1,1640,3406,2100,0,237151,2001,188319,1849,22201,34969,8.1332941,7.4024515
490134,174083,316766,45,8,115,135,4,0,2696,2609,1044,0,238017,2003,189000,2025,13225,18225,7.8667221,7.8995247
351126,174655,317493,24,5,110,329,5,1,2031,1805,1709,0,331267,2003,263000,576,12100,108241,7.4983158,7.6162834
574154,173292,317336,24,8,135,215,4,0,3401,3167,338,0,319560,2002,253663,576,18225,46225,8.0605402,8.1318245
215343,179355,317107,22,1,162,114,4,1,2236,3087,1503,0,346445,2004,275000,484,26244,12996,8.034955,7.7124438
1659425,177536,319536,78,7,136,450,2,0,529,1931,3210,0,154384,1995,122521,6084,18496,202500,7.5657935,6.2709885
218263,178495,315968,39,5,130,230,4,1,1330,2908,2410,0,235686,2004,187000,1521,16900,52900,7.9752207,7.192934
448827,178973,315095,42,4,135,125,4,0,1710,3869,2030,0,225627,2003,179000,1764,18225,15625,8.2607517,7.4442487
581013,177579,316326,53,5,130,141,4,1,356,2034,3384,0,283610,2002,225000,2809,16900,19881,7.6177597,5.8749309
409947,177579,316326,31,5,95,114,4,1,356,2034,3384,0,263448,2003,209000,961,9025,12996,7.6177597,5.8749309
1149803,174221,317552,57,8,136,230,4,0,2450,2214,1289,0,216234,1999,171529,3249,18496,52900,7.7025561,7.8038435
835061,178735,315621,41,6,137,208,4,0,1559,3323,2181,0,205947,2001,163361,1681,18769,43264,8.1086235,7.3518
1301448,178942,319171,100,1,240,1372,1,1,1952,2814,1788,0,567392,2005,450000,10000,57600,1882384,7.9423623,7.5766096
790897,178055,317761,90,7,110,241,1,0,1170,1676,2569,0,131058,2001,103916,8100,12100,58081,7.4241652,7.0647593
1017943,176514,316328,61,5,160,273,4,1,232,1655,3508,0,454996,2000,360755,3721,25600,74529,7.4115562,5.4467373
529959,176528,316514,53,1,113,168,3,0,239,1471,3501,0,306487,2003,243000,2809,12769,28224,7.2936978,5.4764633
341827,179471,319146,53,1,172,260,4,1,2480,3291,1260,0,309096,2004,245000,2809,29584,67600,8.0989466,7.8160138
859652,179267,316649,57,7,148,237,4,1,2050,3166,1690,0,312042,2001,247310,3249,21904,56169,8.0602245,7.6255951
148160,173256,317071,41,5,140,116,4,0,3483,3266,257,0,217655,2004,172500,1681,19600,13456,8.091321,8.1556492
829133,179442,319431,44,6,128,173,4,0,2433,3377,1307,0,243392,2001,192857,1936,16384,29929,8.1247435,7.7968802
104170,179593,319053,23,1,120,204,4,1,2613,3375,1127,0,314248,2004,249000,529,14400,41616,8.1241503,7.8682542
981823,174071,316668,45,5,150,227,4,1,2697,2667,1042,0,308748,2000,244588,2025,22500,51529,7.8887095,7.8998952
1012452,173311,317207,22,6,180,208,5,1,3404,3177,336,0,308748,2000,244588,484,32400,43264,8.063693,8.1327066
95614,177729,314849,25,7,148,515,5,1,455,3403,3284,0,416636,2004,330000,625,21904,265225,8.1324129,6.1202974
417580,173074,317380,22,5,120,308,4,1,3610,3373,129,0,337788,2003,267500,484,14400,94864,8.123558,8.1914635
457167,173056,317024,53,1,144,177,4,0,3688,3471,52,0,238669,2003,189000,2809,20736,31329,8.1521978,8.2128391
557632,179083,316878,53,4,174,241,4,1,1911,2906,1829,0,277935,2002,220083,2809,30276,58081,7.9745331,7.5553818
648600,178474,318300,28,5,80,118,4,0,1609,2105,2131,0,208380,2002,165000,784,6400,13924,7.6520705,7.383368
886617,174328,316497,60,4,156,309,4,1,2423,2542,1316,0,266498,2000,211008,3600,24336,95481,7.8407063,7.7927618
591634,178680,317470,60,2,110,168,4,0,1663,2342,2077,0,246328,2002,195000,3600,12100,28224,7.7587605,7.4163785
636142,177430,316249,32,1,120,123,4,0,232,2017,3507,0,246328,2002,195000,1024,14400,15129,7.6093664,5.4467373
170041,175084,318073,65,4,160,110,4,0,1549,1313,2190,0,264020,2004,209000,4225,25600,12100,7.1800699,7.345365
860463,177751,316293,32,5,108,149,4,1,531,2164,3209,0,240272,2001,190134,1024,11664,22201,7.6797137,6.2747622
882449,175104,317972,53,10,150,209,3,0,1529,1289,2211,0,243749,2000,192857,2809,22500,43681,7.161622,7.3323693
492752,178471,315149,40,4,115,123,4,1,1217,3510,2523,0,204759,2003,162000,1600,13225,15129,8.1633711,7.1041441
393576,178994,317651,90,1,105,130,4,0,2015,2621,1724,0,205412,2003,162500,8100,11025,16900,7.8713112,7.6083746
599926,178931,314998,38,4,110,173,4,0,1662,3914,2078,0,199725,2002,158000,1444,12100,29929,8.272315,7.4157772
828269,174505,317408,56,8,137,296,4,1,2193,1973,1546,0,283958,2001,224621,3136,18769,87616,7.5873103,7.6930256
1085322,173976,316472,44,5,135,169,2,1,2771,2848,968,0,220890,1999,174705,1936,18225,28561,7.9543724,7.9269633
695196,174298,317254,54,6,100,120,2,0,2425,2217,1315,0,175758,2002,139000,2916,10000,14400,7.7039104,7.7935867
1171036,176251,320964,95,6,136,500,2,1,378,2988,3362,1,220909,1998,174705,9025,18496,250000,8.0023594,5.9348941
208923,176531,316436,53,1,155,152,1,0,226,1549,3513,0,347733,2004,275000,2809,24025,23104,7.345365,5.4205351
603762,173428,317456,24,1,100,133,4,0,3249,3011,491,0,226355,2002,179000,576,10000,17689,8.0100279,8.0861025
132263,174841,316713,51,4,175,368,4,0,1937,2003,1803,0,524819,2004,415000,2601,30625,135424,7.6024013,7.5688958
451335,179140,319386,59,5,100,150,4,0,2132,3086,1608,0,208672,2003,165000,3481,10000,22500,8.0346308,7.6648159
403282,178931,314998,38,1,110,136,4,0,1662,3914,2078,0,208672,2003,165000,1444,12100,18496,8.272315,7.4157772
890362,176109,316730,82,5,210,157,4,0,694,1281,3046,0,315247,2000,249125,6724,44100,24649,7.1553965,6.5424719
858987,178530,317487,62,4,172,284,2,1,1523,2192,2216,0,280838,2001,221899,3844,29584,80656,7.6925697,7.3284373
101687,175002,318153,53,1,174,233,4,0,1634,1402,2105,0,367052,2004,290000,2809,30276,54289,7.2456551,7.3987861
743616,176458,318209,40,4,100,241,1,0,191,239,3548,0,180984,2001,142941,1600,10000,58081,5.4764633,5.2522736
179512,179593,319053,23,1,100,128,4,0,2613,3375,1127,0,226670,2004,179000,529,10000,16384,8.1241503,7.8682542
767465,179471,319146,44,5,181,258,4,1,2480,3291,1260,0,261491,2001,206470,1936,32761,66564,8.0989466,7.8160138
1302889,178738,315897,39,5,128,320,4,1,1583,3135,2157,0,235569,2005,186000,1521,16384,102400,8.0503845,7.3670769
251255,179653,318804,53,1,150,296,5,1,2702,3362,1038,0,493935,2005,390000,2809,22500,87616,8.1202917,7.9017477
299451,179593,319053,24,1,105,105,4,0,2613,3375,1127,0,230503,2005,182000,576,11025,11025,8.1241503,7.8682542
2065845,179064,315973,17,1,190,290,4,1,1880,3340,1859,0,504067,2005,398000,289,36100,84100,8.1137257,7.5390272
2862118,178033,317860,97,9,160,192,4,0,1188,1644,2551,0,353354,2005,279000,9409,25600,36864,7.4048877,7.0800266
319044,174659,319440,52,7,110,243,3,0,1496,2268,2244,0,277364,2005,219000,2704,12100,59049,7.7266536,7.3105502
1328122,178542,318251,28,1,80,119,5,0,1685,2166,2054,0,214039,2005,169000,784,6400,14161,7.6806374,7.4295206
2883614,178554,318207,53,4,100,110,4,0,1707,2173,2033,0,196308,2005,155000,2809,10000,12100,7.6838641,7.4424925
2858344,178493,315541,42,5,120,188,2,0,1305,3217,2434,0,188709,2005,149000,1764,14400,35344,8.0762043,7.1739583
580213,178545,316596,53,6,100,237,4,0,1327,2558,2412,0,234344,2002,185000,2809,10000,56169,7.846981,7.1906762
371292,174104,316534,45,1,105,226,4,0,2650,2707,1090,0,221714,2003,175000,2025,11025,51076,7.9035964,7.8823147
495134,174843,317719,60,1,140,250,4,0,1811,1572,1929,0,310400,2003,245000,3600,19600,62500,7.3601041,7.5016346
599609,178224,317889,69,6,80,180,4,0,1377,1833,2362,0,209046,2002,165000,4761,6400,32400,7.5137091,7.2276626
612540,178680,317470,60,4,99,282,4,1,1663,2342,2077,0,456177,2002,360000,3600,9801,79524,7.7587605,7.4163785
832452,179564,317560,39,7,166,340,4,1,2544,3198,1196,0,439979,2001,347142,1521,27556,115600,8.070281,7.8414931
774429,173428,317456,24,4,110,208,5,1,3249,3011,491,0,238712,2001,188319,576,12100,43264,8.0100279,8.0861025
500016,177457,319458,54,6,120,120,4,1,447,1822,3292,0,250406,2003,197500,2916,14400,14400,7.50769,6.1025586
398928,179593,319053,24,4,116,128,4,0,2613,3375,1127,0,228235,2003,180000,576,13456,16384,8.1241503,7.8682542
598398,177788,317400,81,6,140,155,4,0,792,1510,2948,0,252985,2002,199500,6561,19600,24025,7.3198647,6.6745615
626325,173311,316545,42,6,200,323,4,1,3440,3399,300,0,332875,2002,262500,1764,40000,104329,8.1312361,8.1432266
550648,175035,319066,55,4,172,298,2,1,1340,1740,2400,0,252985,2002,199500,3025,29584,88804,7.4616404,7.2004247
693951,177430,316249,32,5,120,143,4,1,232,2017,3507,0,266300,2002,210000,1024,14400,20449,7.6093664,5.4467373
749082,179274,317053,30,4,150,260,4,1,2142,3026,1597,0,221550,2001,174705,900,22500,67600,8.0149965,7.6694951
219785,178826,315816,39,5,128,149,4,1,1691,3255,2048,0,206708,2004,163000,1521,16384,22201,8.0879478,7.4330754
227502,178648,316020,39,5,115,150,2,1,1464,2987,2276,0,207996,2004,164000,1521,13225,22500,8.0020247,7.2889276
229174,173215,317002,53,1,125,137,1,0,3537,3325,203,0,209284,2004,165000,2809,15625,18769,8.1092253,8.1710339
212935,177507,317014,55,6,111,166,3,0,422,1473,3318,0,209284,2004,165000,3025,12321,27556,7.2950563,6.0450053
1006446,178856,315577,43,4,120,156,4,0,1669,3440,2071,0,221648,2000,174705,1849,14400,24336,8.1432266,7.41998
455098,173761,316576,47,6,136,234,3,0,2995,2983,744,0,234756,2003,185000,2209,18496,54756,8.0006847,8.0046997
653792,178542,318251,28,6,80,107,4,0,1685,2166,2054,0,189739,2002,149500,784,6400,11449,7.6806374,7.4295206
404236,177682,314907,30,1,130,128,4,0,411,3331,3329,0,212585,2003,167500,900,16900,16384,8.1110277,6.0185933
400096,173390,316826,40,4,90,241,4,1,3391,3217,348,0,189109,2003,149000,1600,8100,58081,8.0762043,8.1288805
405996,178596,316881,38,10,193,588,4,1,1445,2461,2295,0,378218,2003,298000,1444,37249,345744,7.8083229,7.2758646
960050,178579,317171,98,4,130,309,4,0,1505,2330,2234,0,227498,2000,179243,9604,16900,95481,7.7536235,7.3165483
454933,178879,315891,53,1,162,210,4,1,1720,3246,2020,0,239973,2003,189000,2809,26244,44100,8.0851784,7.4500794
805797,178699,314727,32,7,154,154,4,1,1353,3986,2387,0,229351,2001,180605,1024,23716,23716,8.2905436,7.2100797
183953,173883,316690,50,1,137,234,4,1,2886,2822,853,0,273035,2004,215000,2500,18769,54756,7.9452009,7.9676266
890977,174108,316979,56,6,134,230,4,1,2676,2494,1064,0,279497,2000,220083,3136,17956,52900,7.8216434,7.8920784
808109,174413,319160,27,4,110,209,4,1,1837,2306,1903,0,240896,2001,189680,729,12100,43681,7.7432699,7.5158892
1236054,173862,316266,100,5,155,85,4,0,2875,3056,864,0,189642,1998,149294,10000,24025,7225,8.0248623,7.9638081
461871,179054,316720,55,1,120,248,5,1,1849,2943,1890,0,293445,2003,231000,3025,14400,61504,7.9871845,7.5224004
387261,173399,316899,40,5,160,150,4,1,3382,3183,358,0,244538,2003,192500,1600,25600,22500,8.0655794,8.1262226
185662,173352,316758,53,1,100,150,4,1,3422,3277,318,0,189321,2004,149000,2809,10000,22500,8.0946836,8.1379805
1675004,178530,317487,62,4,155,392,2,1,1523,2192,2216,0,147061,1994,115714,3844,24025,153664,7.6925697,7.3284373
783017,178392,317564,53,8,340,539,4,1,1416,2041,2323,0,343246,2001,269999,2809,115600,290521,7.6211953,7.2555914
130983,175430,317617,90,1,136,214,1,1,1246,1029,2493,0,247921,2004,195000,8100,18496,45796,6.9363427,7.1276937
1863396,174266,319903,55,6,155,267,4,1,1649,2868,2091,0,124067,1992,97563,3025,24025,71289,7.96137,7.4079242
67734,177273,322990,53,1,118,200,4,1,569,5088,3171,1,206064,2004,162000,2809,13924,40000,8.5346403,6.3438807
153503,173010,317420,21,5,155,286,5,1,3668,3429,72,0,418568,2004,329000,441,24025,81796,8.1400242,8.2074022
381216,175364,317801,100,1,190,102,3,0,1284,1045,2456,0,355092,2003,279000,10000,36100,10404,6.9517722,7.1577353
819287,178558,315429,39,6,100,149,5,0,1352,3345,2387,0,224670,2001,176521,1521,10000,22201,8.115222,7.2093401
702887,174120,317079,54,4,105,124,4,0,2639,2445,1101,0,219032,2002,172000,2916,11025,15376,7.8018003,7.8781552
612234,174164,316604,46,3,150,233,4,1,2598,2619,1141,0,322223,2002,253000,2116,22500,54289,7.8705478,7.8624973
702812,179138,318756,66,1,130,256,4,0,2203,2852,1536,0,219698,2002,172500,4356,16900,65536,7.9557757,7.6975756
471776,173963,315845,53,1,140,173,4,1,2802,3234,938,0,273882,2003,215000,2809,19600,29929,8.0814753,7.9380889
537577,176523,316583,70,1,165,122,1,0,257,1402,3483,0,401800,2002,315377,4900,27225,14884,7.2456551,5.5490761
68811,178524,315975,32,6,105,182,4,1,1355,2925,2384,0,240837,2004,189000,1024,11025,33124,7.9810495,7.2115569
522060,177420,319872,28,5,105,205,4,1,414,2154,3326,0,223018,2003,175000,784,11025,42025,7.6750817,6.025866
246684,178838,315003,38,5,100,120,2,0,1570,3851,2170,0,184814,2004,145000,1444,10000,14400,8.2560883,7.3588309
788900,177800,315507,30,5,212,457,4,1,627,2844,3112,0,396293,2001,310839,900,44944,208849,7.9529667,6.4409466
830803,178507,315326,40,4,95,117,4,0,1281,3392,2458,0,190346,2001,149294,1600,9025,13689,8.1291752,7.1553965
460273,174185,316586,45,6,120,345,4,0,2575,2611,1164,0,228235,2003,179000,2025,14400,119025,7.8674884,7.8536048
819909,173443,317311,24,4,100,128,4,0,3256,3025,483,0,222799,2001,174705,576,10000,16384,8.0146666,8.0882549
1447148,176179,318129,100,5,137,55,4,0,459,262,3281,0,225230,1997,176520,10000,18769,3025,5.5683446,6.1290503
241229,173337,317280,24,1,85,128,4,0,3366,3135,374,0,213791,2004,167500,576,7225,16384,8.0503845,8.12148
612206,179378,317428,32,6,160,375,4,1,2335,3035,1404,0,402113,2002,315000,1024,25600,140625,8.0179663,7.7557673
648387,179149,316689,90,6,110,453,2,1,1938,3042,1801,0,233013,2002,182500,8100,12100,205209,8.0202703,7.5694118
337068,174182,319870,53,1,165,151,4,0,1738,2910,2002,0,222163,2004,174000,2809,27225,22801,7.9759083,7.4604902
562633,178512,318070,23,4,156,387,4,1,1678,2120,2062,0,327549,2002,256500,529,24336,149769,7.6591716,7.4253578
143014,178678,316228,53,1,110,225,4,0,1458,2878,2282,0,227314,2004,178000,2809,12100,50625,7.9648509,7.284821
612244,174423,319388,51,6,175,288,4,1,1734,2422,2005,0,312903,2002,245000,2601,30625,82944,7.7923489,7.4581861
246817,175104,317972,85,1,140,249,2,0,1529,1289,2211,0,318111,2004,249000,7225,19600,62001,7.161622,7.3323693
1146714,174403,319550,50,9,136,270,1,0,1703,2536,2037,0,266133,1999,208285,2500,18496,72900,7.8383431,7.4401464
419038,179149,316689,84,6,174,433,4,0,1938,3042,1801,0,380826,2003,298000,7056,30276,187489,8.0202703,7.5694118
521450,177308,317976,100,7,150,84,5,0,473,915,3267,0,380826,2003,298000,10000,22500,7056,6.818924,6.1590953
431718,177680,316363,32,1,120,115,4,1,451,2065,3289,0,254319,2003,199000,1024,14400,13225,7.6328855,6.1114674
752114,177901,319338,52,5,177,320,4,1,899,2030,2841,0,287079,2001,224621,2704,31329,102400,7.6157908,6.8012829
919188,178107,317887,67,4,110,227,4,0,1262,1716,2478,0,188498,2000,147479,4489,12100,51529,7.447751,7.1404529
695670,178839,318050,20,6,170,267,5,1,2001,2447,1738,0,402779,2002,315000,400,28900,71289,7.802618,7.6014023
351656,177362,316113,25,1,124,237,4,1,274,2102,3465,0,339092,2003,265000,625,15376,56169,7.6506448,5.6131282
248051,178717,315397,53,1,125,133,4,0,1502,3473,2238,0,214435,2004,167500,2809,15625,17689,8.1527739,7.3145528
417813,177684,315555,38,4,115,135,4,0,526,2746,3214,0,209976,2003,164000,1444,13225,18225,7.9179006,6.2653012
673165,179593,319292,35,4,125,312,4,1,2589,3458,1151,0,268963,2002,210000,1225,15625,97344,8.1484461,7.8590269
1095764,174112,315803,44,4,137,191,4,1,2661,3153,1078,0,276113,1999,215546,1936,18769,36481,8.0561094,7.8864574
